stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id
1538654,30005107,"Amsterdam, Centraal Station",52.37916,4.90195,0,stoparea:285522,null,1,null,null
1690783,30009500,"Amsterdam, Centraal Station",52.377359,4.901133,0,stoparea:2540,null,1,null,null
1928474,30009501,"Amsterdam, Centraal Station",52.377492,4.900779,0,stoparea:2540,null,1,null,null
1480231,30009575,"Amsterdam, Centraal Station",52.377954,4.899511,0,stoparea:285522,null,0,null,null
1480230,30009576,"Amsterdam, Centraal Station",52.378208,4.899949,0,stoparea:285522,null,0,null,null
319992,30009903,"Amsterdam, Centraal Station",52.380865,4.8992,0,stoparea:2695,null,0,null,null
239520,30009905,"Amsterdam, Centraal Station",52.380705,4.899554,0,stoparea:2695,null,1,null,null
319990,30009910,"Amsterdam, Centraal Station",52.379148,4.903478,0,stoparea:2695,null,0,null,null
326920,57000312,"Amsterdam, Centraal Station",52.380166,4.89981,0,stoparea:111523,null,1,G-A,null
326930,57000314,"Amsterdam, Centraal Station",52.379953,4.900429,0,stoparea:111523,null,1,G-B,null
326931,57000315,"Amsterdam, Centraal Station",52.379953,4.900429,0,stoparea:111523,null,1,G-B,null
326929,57000316,"Amsterdam, Centraal Station",52.380166,4.89981,0,stoparea:111523,null,1,G-A,null
326927,57005010,"Amsterdam, Centraal Station",52.379321,4.901787,0,stoparea:111523,null,1,G-G,null
1999202,57005030,"Amsterdam, Centraal Station",52.379776,4.900959,0,stoparea:121419,null,1,G-C,CXX:57005030
2219778,57005040,"Amsterdam, Centraal Station",52.379722,4.901092,0,stoparea:121419,null,1,G-D,CXX:57005040
2219779,57005041,"Amsterdam, Centraal Station",52.379722,4.901092,0,stoparea:121419,null,null,null,CXX:57005041
1999182,57005070,"Amsterdam, Centraal Station",52.379525,4.901153,0,stoparea:121419,null,1,G-G,CXX:57005070
1999162,57005090,"Amsterdam, Centraal Station",52.379614,4.900917,0,stoparea:121419,null,1,G-J,CXX:57005090
1999249,57005110,"Amsterdam, Centraal Station",52.379685,4.900711,0,stoparea:121419,null,1,G-L,CXX:57005110
1999106,57005120,"Amsterdam, Centraal Station",52.37972,4.900608,0,stoparea:121419,null,1,G-M,CXX:57005120
1526443,57131520,"Amsterdam, Ch. de Bourbonstraat",52.381644,4.858801,0,null,null,1,null,CXX:57131520
1526400,57131530,"Amsterdam, Ch. de Bourbonstraat",52.380965,4.859734,0,stoparea:296697,null,1,null,CXX:57131530
14726,30003102,"Amsterdam, Confuciusplein",52.374469,4.811835,0,stoparea:2809,null,1,null,null
14668,30003103,"Amsterdam, Confuciusplein",52.374587,4.812069,0,stoparea:2809,null,1,null,null
14429,30002259,"Amsterdam, Contactweg",52.391952,4.856577,0,stoparea:2361,null,1,null,null
103933,30002260,"Amsterdam, Contactweg",52.392158,4.854327,0,stoparea:2361,null,1,null,null
15466,30006010,"Amsterdam, Corantijnstraat",52.361316,4.853259,0,stoparea:2800,null,0,null,null
15467,30006013,"Amsterdam, Corantijnstraat",52.361802,4.853297,0,stoparea:2800,null,0,null,null
15161,30007027,"Amsterdam, Corn. Schuytstraat",52.355973,4.870512,0,stoparea:2765,null,1,null,null
15155,30007028,"Amsterdam, Corn. Schuytstraat",52.356047,4.870878,0,stoparea:2765,null,1,null,null
15497,30004138,"Amsterdam, Cornelis Lelylaan",52.357635,4.826777,0,stoparea:2254,null,0,null,null
15498,30004139,"Amsterdam, Cornelis Lelylaan",52.357981,4.827712,0,stoparea:2254,null,0,null,null
1997254,30004142,"Amsterdam, Cornelis Lelylaan",52.358054,4.83577,0,stoparea:345819,null,1,null,null
15866,30009119,"Amsterdam, Cornelis Troostplein",52.350005,4.891496,0,stoparea:2847,null,0,null,null
14641,30009120,"Amsterdam, Cornelis Troostplein",52.350464,4.891608,0,stoparea:2847,null,0,null,null
1522972,30006004,"Amsterdam, Cura\87aostraat",52.358608,4.850722,0,stoparea:2290,null,0,null,null
14825,30000295,"Amsterdam, Dalsteindreef",52.324826,4.94234,0,stoparea:2409,null,0,null,null
14826,30000296,"Amsterdam, Dalsteindreef",52.324808,4.942413,0,stoparea:2409,null,0,null,null
15587,30005031,"Amsterdam, Dam",52.373408,4.893481,0,stoparea:2359,null,1,null,null
322629,30005032,"Amsterdam, Dam",52.374927,4.895491,0,stoparea:2359,null,1,null,null
15668,30005055,"Amsterdam, Dam",52.373125,4.890078,0,stoparea:2440,null,1,null,null
15306,30005063,"Amsterdam, Dam",52.372444,4.890643,0,stoparea:2440,null,1,null,null
15308,30005065,"Amsterdam, Dam",52.373676,4.890791,0,stoparea:2440,null,0,null,null
15431,30005066,"Amsterdam, Dam",52.373179,4.890268,0,stoparea:2440,null,0,null,null
15301,30005068,"Amsterdam, Dam",52.374361,4.891239,0,stoparea:2440,null,null,null,null
2133690,30005138,"Amsterdam, Dam",52.373552,4.891306,0,stoparea:2440,null,0,null,null
365351,57002550,"Amsterdam, Dam",52.374433,4.891223,0,null,null,0,null,CXX:57002550
358941,57002560,"Amsterdam, Dam",52.373125,4.890078,0,null,null,0,null,CXX:57002560
1377846,30000008,"Amsterdam, Dapperstraat",52.361106,4.929777,0,stoparea:2870,null,1,null,null
14582,30000010,"Amsterdam, Dapperstraat",52.360923,4.928912,0,stoparea:2870,null,1,null,null
322607,30007132,"Amsterdam, De Boelelaan",52.33511,4.867835,0,stoparea:26645,null,1,null,null
322606,30007133,"Amsterdam, De Boelelaan",52.334965,4.867543,0,stoparea:26645,null,0,null,null
1134037,30007510,"Amsterdam, De Boelelaan/Klencke",52.334549,4.88781,0,stoparea:232957,null,0,F,null
86377,30007004,"Amsterdam, De Boelelaan/VU",52.335344,4.865866,0,stoparea:26645,null,1,null,null
86376,30007005,"Amsterdam, De Boelelaan/VU",52.335224,4.867203,0,stoparea:26645,null,1,null,null
1543998,30007138,"Amsterdam, De Boelelaan/VU",52.334756,4.869101,0,stoparea:300928,null,0,null,null
1543997,30007139,"Amsterdam, De Boelelaan/VU",52.334484,4.868605,0,stoparea:300927,null,1,null,null
103182,30007410,"Amsterdam, De Boelelaan/VU",52.3348,4.868866,0,stoparea:26645,null,null,B2,null
103186,30007411,"Amsterdam, De Boelelaan/VU",52.334548,4.86881,0,stoparea:26645,null,null,B3,null
1420149,57142260,"Amsterdam, De Boelelaan/VU",52.335274,4.866381,0,stoparea:122379,null,1,null,CXX:57142260
359337,57142940,"Amsterdam, De Boelelaan/VU",52.334937,4.867485,0,stoparea:122379,null,0,null,CXX:57142940
15218,30002154,"Amsterdam, De Clercqstraat",52.371189,4.870526,0,stoparea:2368,null,1,null,null
15709,30006038,"Amsterdam, De Clercqstraat",52.370614,4.8704,0,stoparea:2368,null,1,null,null
322640,30001069,"Amsterdam, De Egmondenstraat",52.393608,4.94948,0,stoparea:110908,null,1,null,null
322598,30001070,"Amsterdam, De Egmondenstraat",52.394088,4.948094,0,stoparea:110908,null,0,null,null
2218911,57252840,"Amsterdam, de Entree",52.311196,4.936449,0,null,null,0,null,CXX:57252840
2220231,57252850,"Amsterdam, de Entree",52.311098,4.936758,0,stoparea:355736,null,0,null,CXX:57252850
652264,30000578,"Amsterdam, De Flinesstraat",52.327453,4.92672,0,stoparea:196738,null,1,null,null
652265,30000579,"Amsterdam, De Flinesstraat",52.327641,4.926468,0,stoparea:196730,null,0,null,null
1537010,30009111,"Amsterdam, De Pijp",52.352725,4.890732,0,stoparea:285517,null,1,null,null
1537009,30009114,"Amsterdam, De Pijp",52.352594,4.889486,0,stoparea:285517,null,1,null,null
1480233,30009581,"Amsterdam, De Pijp",52.35296,4.891008,0,stoparea:285517,null,0,null,null
1480220,30009582,"Amsterdam, De Pijp",52.353337,4.89093,0,stoparea:285517,null,0,null,null
1997283,30002180,"Amsterdam, De Rijpgracht",52.378173,4.862396,0,stoparea:345823,null,0,null,null
1997269,30002181,"Amsterdam, De Rijpgracht",52.377124,4.862893,0,stoparea:345823,null,1,null,null
357588,57131540,"Amsterdam, De Rijpgracht",52.377151,4.862937,0,null,null,1,null,CXX:57131540
1420709,57131550,"Amsterdam, De Rijpgracht",52.378164,4.862338,0,null,null,0,null,CXX:57131550
14869,30002164,"Amsterdam, De Rijpstraat",52.377254,4.857766,0,stoparea:2486,null,0,null,null
411172,30003114,"Amsterdam, De Sav. Lohmanstraat",52.375439,4.800794,0,stoparea:2811,null,0,null,null
15214,30002150,"Amsterdam, De Wittenkade",52.3831,4.877173,0,stoparea:2383,null,1,null,null
15215,30002151,"Amsterdam, De Wittenkade",52.383261,4.87695,0,stoparea:2383,null,0,null,null
15274,30004111,"Amsterdam, Delflandlaan",52.35154,4.841913,0,stoparea:2495,null,1,null,null
15379,30004120,"Amsterdam, Delflandlaan",52.351556,4.839697,0,stoparea:2495,null,0,null,null
15404,30004387,"Amsterdam, Delflandlaan",52.351615,4.838742,0,stoparea:2708,null,1,null,null
14660,30000113,"Amsterdam, Dennenrode",52.321911,4.951243,0,stoparea:2802,null,0,null,null
14915,30000114,"Amsterdam, Dennenrode",52.322094,4.952136,0,stoparea:2802,null,0,null,null
626954,57250410,"Amsterdam, Dennenrode",52.32192,4.951331,0,null,null,1,null,CXX:57250410
2219127,57250421,"Amsterdam, Dennenrode",52.321922,4.9518,0,null,null,1,null,CXX:57250421
14360,30004060,"Amsterdam, Derkinderenstraat",52.357965,4.83972,0,stoparea:2255,null,0,null,null
14361,30004061,"Amsterdam, Derkinderenstraat",52.35794,4.840146,0,stoparea:2255,null,1,null,null
15872,30004129,"Amsterdam, Derkinderenstraat",52.364155,4.839262,0,stoparea:2689,null,1,null,null
14979,30004130,"Amsterdam, Derkinderenstraat",52.364067,4.83963,0,stoparea:2689,null,null,null,null
1657408,30000432,"Amsterdam, Diemerbrug",52.338243,4.961427,0,stoparea:338653,null,1,null,null
1657407,30000433,"Amsterdam, Diemerbrug",52.338376,4.960985,0,stoparea:338652,null,1,null,null
384759,30000018,"Amsterdam, Diemerknoop",52.335374,5.002859,0,stoparea:78668,null,1,null,null
384758,30000019,"Amsterdam, Diemerknoop",52.335428,5.002961,0,stoparea:78668,null,1,null,null
14941,30008248,"Amsterdam, Diemerparklaan",52.355122,4.995466,0,stoparea:2607,null,1,null,null
1522991,30008249,"Amsterdam, Diemerparklaan",52.355328,4.994995,0,stoparea:2607,null,0,null,null
15061,30008270,"Amsterdam, Diemerparklaan",52.355668,4.994727,0,stoparea:2796,null,1,null,null
15060,30008271,"Amsterdam, Diemerparklaan",52.354809,4.995733,0,stoparea:2796,null,null,null,null
15055,30004008,"Amsterdam, Dijkgraafplein",52.355451,4.786467,0,stoparea:2780,null,0,null,null
15056,30004009,"Amsterdam, Dijkgraafplein",52.355561,4.786891,0,stoparea:2780,null,0,null,null
14409,30001077,"Amsterdam, Dijkmanshuizenstraat",52.396269,4.954405,0,stoparea:2316,null,1,null,null
14412,30001078,"Amsterdam, Dijkmanshuizenstraat",52.395497,4.954751,0,stoparea:2316,null,null,null,null
1692124,30009001,"Amsterdam, Dintelstraat",52.341916,4.893641,0,stoparea:285515,null,1,null,null
1692123,30009003,"Amsterdam, Dintelstraat",52.341922,4.892892,0,stoparea:285515,null,1,null,null
14973,30001403,"Amsterdam, Distelweg",52.394514,4.902678,0,stoparea:2655,null,1,null,null
14977,30001404,"Amsterdam, Distelweg",52.394224,4.902314,0,stoparea:2655,null,1,null,null
15791,30009901,"Amsterdam, Distelweg",52.395773,4.896479,0,stoparea:2697,null,1,null,null
648505,57232220,"Amsterdam, Ditlaar",52.341673,4.800961,0,null,null,1,null,CXX:57232220
648564,57232230,"Amsterdam, Ditlaar",52.341665,4.801123,0,null,null,1,null,CXX:57232230
1535321,30000157,"Amsterdam, Dolingadreef",52.319249,4.948468,0,stoparea:299002,null,0,null,null
1535328,30000158,"Amsterdam, Dolingadreef",52.318955,4.949013,0,stoparea:299002,null,0,null,null
626928,57252740,"Amsterdam, Dolingadreef",52.319293,4.948218,0,null,null,1,null,CXX:57252740
15831,30001337,"Amsterdam, Dorpsweg 38",52.391754,4.994907,0,stoparea:2788,null,1,null,null
15830,30001338,"Amsterdam, Dorpsweg 38",52.392436,4.994505,0,stoparea:2788,null,1,null,null
354305,57221210,"Amsterdam, Dortmuiden",52.397563,4.780343,0,stoparea:121628,null,1,null,CXX:57221210
360248,57221220,"Amsterdam, Dortmuiden",52.397953,4.777457,0,stoparea:121628,null,0,null,CXX:57221220
15825,30000351,"Amsterdam, Dostojevskisingel",52.322751,4.94525,0,stoparea:2778,null,0,null,null
15826,30000352,"Amsterdam, Dostojevskisingel",52.323144,4.944571,0,stoparea:2778,null,1,null,null
15798,30003099,"Amsterdam, Dr. H. Colijnstraat",52.376934,4.806722,0,stoparea:2248,null,1,null,null
14665,30003100,"Amsterdam, Dr. H. Colijnstraat",52.376949,4.806266,0,stoparea:2248,null,0,null,null
14669,30003104,"Amsterdam, Dr. H. Colijnstraat",52.374715,4.807089,0,stoparea:2810,null,0,null,null
14670,30003105,"Amsterdam, Dr. H. Colijnstraat",52.374626,4.807251,0,stoparea:2810,null,1,null,null
1528997,30003123,"Amsterdam, Dr. H. Colijnstraat",52.382447,4.805651,0,stoparea:297353,null,null,null,null
1692117,30007258,"Amsterdam, Drentepark",52.33611,4.889362,0,stoparea:339561,null,0,null,null
14936,30001226,"Amsterdam, Druivenstraat",52.412742,4.898702,0,stoparea:2592,null,1,null,null
14935,30001227,"Amsterdam, Druivenstraat",52.412326,4.898104,0,stoparea:2592,null,1,null,null
15641,30001358,"Amsterdam, Durgerd.dijk 143",52.378927,4.994375,0,stoparea:2400,null,0,null,null
14511,30001022,"Amsterdam, Durgerd.dijk 36",52.375799,4.986149,0,stoparea:2748,null,1,null,null
15437,30001020,"Amsterdam, Durgerd.dijk 4",52.376311,4.978156,0,stoparea:2503,null,0,null,null
15436,30001021,"Amsterdam, Durgerd.dijk 4",52.376123,4.978495,0,stoparea:2503,null,1,null,null
14980,30002283,"Amsterdam, Dynamostraat",52.398691,4.848254,0,stoparea:2333,null,0,null,null
14981,30002284,"Amsterdam, Dynamostraat",52.398573,4.847976,0,stoparea:2333,null,0,null,null
1237822,30000118,"Amsterdam, Echtenstein",52.324683,4.959811,0,stoparea:236006,null,0,null,null
1419754,30000118,"Amsterdam, Echtenstein",52.324628,4.959519,0,stoparea:2575,null,0,null,null
1237823,30000119,"Amsterdam, Echtenstein",52.324999,4.960131,0,stoparea:236006,null,0,null,null
14920,30000119,"Amsterdam, Echtenstein",52.324827,4.959722,0,stoparea:2575,null,0,null,null
2220681,57254030,"Amsterdam, Echtenstein",52.324665,4.959768,0,null,null,0,null,CXX:57254030
1420326,57254040,"Amsterdam, Echtenstein",52.325045,4.960263,0,null,null,0,null,CXX:57254040
15519,30004394,"Amsterdam, Ecuplein",52.349243,4.787124,0,stoparea:2763,null,1,null,null
15266,30004407,"Amsterdam, Ecuplein",52.349707,4.788174,0,stoparea:2843,null,1,null,null
1480619,30004408,"Amsterdam, Ecuplein",52.349809,4.788863,0,stoparea:2843,null,0,null,null
1378507,30000514,"Amsterdam, Eekholt",52.326816,4.965395,0,stoparea:236007,null,1,null,null
616364,30000514,"Amsterdam, Eekholt",52.326825,4.965409,0,stoparea:185086,null,1,null,null
1237639,30000528,"Amsterdam, Eekholt",52.327245,4.967268,0,stoparea:236007,null,1,null,null
1689989,30000528,"Amsterdam, Eekholt",52.327199,4.967063,0,stoparea:339162,null,1,null,null
626854,57251960,"Amsterdam, Eekholt",52.326861,4.965482,0,stoparea:123722,null,1,null,CXX:57251960
2220316,57251971,"Amsterdam, Eekholt",52.327236,4.967283,0,stoparea:123722,null,1,null,CXX:57251971
1928470,30007103,"Amsterdam, Egelenburg",52.327751,4.862141,0,stoparea:232963,null,0,null,null
15135,30003036,"Amsterdam, Egidiusstraat",52.378903,4.850756,0,stoparea:2928,null,1,null,null
15877,30003037,"Amsterdam, Egidiusstraat",52.379023,4.851503,0,stoparea:2928,null,1,null,null
940038,57134300,"Amsterdam, Egidiusstraat",52.379014,4.851489,0,null,null,0,null,CXX:57134300
358280,57134310,"Amsterdam, Egidiusstraat",52.378957,4.85074,0,null,null,0,null,CXX:57134310
15779,30006027,"Amsterdam, Elandsgracht",52.368087,4.878549,0,stoparea:2682,null,0,null,null
15784,30006028,"Amsterdam, Elandsgracht",52.369745,4.877414,0,stoparea:2682,null,0,null,null
15785,30006029,"Amsterdam, Elandsgracht",52.36852,4.876841,0,stoparea:2682,null,0,null,null
1928701,57002610,"Amsterdam, Elandsgracht",52.368158,4.878269,0,stoparea:121769,null,0,null,CXX:57002610
1999266,57002620,"Amsterdam, Elandsgracht",52.369512,4.877579,0,stoparea:121769,null,0,null,CXX:57002620
1928610,57002370,"Amsterdam, Emmastraat",52.353329,4.870205,0,null,null,0,null,CXX:57002370
1928594,57002380,"Amsterdam, Emmastraat",52.352841,4.86955,0,null,null,0,null,CXX:57002380
1377866,30003034,"Amsterdam, Erasmusgracht",52.376441,4.846909,0,stoparea:2927,null,1,null,null
15815,30007150,"Amsterdam, Europaboulevard",52.333991,4.889738,0,stoparea:2744,null,1,null,null
15814,30007151,"Amsterdam, Europaboulevard",52.335196,4.890106,0,stoparea:2744,null,1,null,null
1547427,30009004,"Amsterdam, Europaplein",52.339924,4.892166,0,stoparea:285515,null,0,null,null
1547426,30009005,"Amsterdam, Europaplein",52.340436,4.892278,0,stoparea:285515,null,1,null,null
1480221,30009583,"Amsterdam, Europaplein",52.341853,4.891382,0,stoparea:285515,null,1,B14,null
1480224,30009584,"Amsterdam, Europaplein",52.341242,4.891477,0,stoparea:285515,null,1,B15,null
1762390,30009184,"Amsterdam, Ferdinand Bolstraat",52.357959,4.891481,0,stoparea:341538,null,0,null,null
1762391,30009188,"Amsterdam, Ferdinand Bolstraat",52.35799,4.89239,0,stoparea:341538,null,0,null,null
15153,30000044,"Amsterdam, Fizeaustraat",52.345977,4.924326,0,stoparea:2268,null,1,null,null
14490,30000046,"Amsterdam, Fizeaustraat",52.345888,4.924635,0,stoparea:2268,null,1,null,null
15207,30008044,"Amsterdam, Flevopark",52.365161,4.951493,0,stoparea:2334,null,0,null,null
15210,30008047,"Amsterdam, Flevopark",52.365221,4.950847,0,stoparea:2334,null,0,null,null
1689991,30001402,"Amsterdam, Floraweg",52.398995,4.906141,0,stoparea:339165,null,0,null,null
1093617,57110950,"Amsterdam, Floraweg",52.399012,4.906126,0,null,null,1,null,CXX:57110950
1093637,57110960,"Amsterdam, Floraweg",52.398227,4.907589,0,null,null,1,null,CXX:57110960
15386,30000152,"Amsterdam, Florijn",52.317588,4.958589,0,stoparea:2690,null,0,null,null
15387,30000153,"Amsterdam, Florijn",52.31778,4.959716,0,stoparea:2690,null,0,null,null
1377839,30001420,"Amsterdam, Fluitschipstraat",52.403636,4.91601,0,stoparea:2249,null,null,null,null
14734,30001421,"Amsterdam, Fluitschipstraat",52.403771,4.916184,0,stoparea:2249,null,0,null,null
640284,30000518,"Amsterdam, Foppingadreef",52.312684,4.949676,0,stoparea:194176,null,1,null,null
2220488,57252651,"Amsterdam, Foppingadreef",52.312729,4.949881,0,stoparea:356157,null,0,null,CXX:57252651
360766,57252660,"Amsterdam, Foppingadreef",52.312773,4.949617,0,stoparea:121521,null,0,null,CXX:57252660
1237657,57252660,"Amsterdam, Foppingadreef",52.312674,4.949574,0,stoparea:236038,null,0,null,null
15447,30002132,"Amsterdam, Fred. Hendrikplants.",52.378626,4.875432,0,stoparea:2770,null,0,null,null
15448,30002133,"Amsterdam, Fred. Hendrikplants.",52.378418,4.875214,0,stoparea:2770,null,0,null,null
15445,30002136,"Amsterdam, Fred. Hendrikplants.",52.379003,4.875355,0,stoparea:2770,null,0,null,null
15113,30002143,"Amsterdam, Fred. Hendrikplants.",52.378719,4.874065,0,stoparea:2770,null,0,null,null
15800,30002301,"Amsterdam, Fred. Hendrikplants.",52.378526,4.875213,0,stoparea:2770,null,0,null,null
1419755,30002302,"Amsterdam, Fred. Hendrikplants.",52.37859,4.875492,0,stoparea:2770,null,0,null,null
1530749,30008057,"Amsterdam, Frederiksplein",52.359712,4.90024,0,stoparea:2619,null,1,null,null
2066920,30008064,"Amsterdam, Frederiksplein",52.359887,4.89899,0,stoparea:2619,null,0,null,null
14952,30008065,"Amsterdam, Frederiksplein",52.360257,4.899368,0,stoparea:2619,null,0,null,null
14784,30008066,"Amsterdam, Frederiksplein",52.359368,4.897513,0,stoparea:2619,null,0,null,null
2220754,30008067,"Amsterdam, Frederiksplein",52.359425,4.898188,0,stoparea:2619,null,0,null,null
2066921,30008068,"Amsterdam, Frederiksplein",52.360446,4.899527,0,stoparea:2619,null,0,null,null
1530854,30009102,"Amsterdam, Frederiksplein",52.358683,4.899047,0,stoparea:2346,null,0,null,null
15324,30002128,"Amsterdam, G. v.Ledenberchstraat",52.375207,4.870626,0,stoparea:2585,null,null,null,null
15323,30002129,"Amsterdam, G. v.Ledenberchstraat",52.375091,4.870803,0,stoparea:2585,null,1,null,null
327334,30001339,"Amsterdam, G.J. Scheurleerweg",52.403912,4.929114,0,stoparea:2785,null,1,null,null
327331,30001340,"Amsterdam, G.J. Scheurleerweg",52.403732,4.929146,0,stoparea:2785,null,0,null,null
1420192,57000030,"Amsterdam, G.v. Ledenberchstraat",52.375074,4.870892,0,stoparea:121900,null,1,null,CXX:57000030
1420730,57000040,"Amsterdam, G.v. Ledenberchstraat",52.375252,4.870655,0,stoparea:121900,null,1,null,CXX:57000040
15408,30000220,"Amsterdam, Gaasp",52.314813,4.992947,0,stoparea:2782,null,1,null,null
15828,30000221,"Amsterdam, Gaasp",52.31437,4.992144,0,stoparea:2782,null,0,null,null
103166,30000304,"Amsterdam, Gaasperplas",52.31121,4.985104,0,stoparea:27867,null,0,null,null
103874,30000315,"Amsterdam, Gaasperplas",52.311254,4.985075,0,stoparea:27867,null,0,null,null
103850,30000322,"Amsterdam, Gaasperplas",52.311147,4.985164,0,stoparea:27867,null,0,null,null
1522986,30000323,"Amsterdam, Gaasperplas",52.311093,4.985194,0,stoparea:27867,null,null,null,null
96436,30009550,"Amsterdam, Gaasperplas",52.311225,4.984488,0,stoparea:27867,null,0,null,null
96434,30009555,"Amsterdam, Gaasperplas",52.310804,4.984683,0,stoparea:27867,null,0,null,null
103172,30000321,"Amsterdam, Gaasperplas (uitstap)",52.310913,4.985136,0,stoparea:27867,null,0,null,null
676682,57253030,"Amsterdam, Gebouw Atlas",52.307819,4.944167,0,stoparea:197989,null,1,null,null
673152,57253040,"Amsterdam, Gebouw Atlas",52.30677,4.944808,0,stoparea:197989,null,1,null,null
14988,30004032,"Amsterdam, Geer Ban",52.362906,4.803602,0,stoparea:2881,null,1,null,null
14987,30004033,"Amsterdam, Geer Ban",52.362837,4.804234,0,stoparea:2881,null,1,null,null
15041,30000128,"Amsterdam, Geerdinkhof",52.32287,4.980775,0,stoparea:2764,null,1,null,null
15040,30000129,"Amsterdam, Geerdinkhof",52.323641,4.980254,0,stoparea:2764,null,1,null,null
418307,57252240,"Amsterdam, Geerdinkhof",52.323659,4.980313,0,null,null,0,null,CXX:57252240
96450,30009530,"Amsterdam, Gein",52.296391,4.988478,0,stoparea:30800,null,1,null,null
96473,30009531,"Amsterdam, Gein",52.296269,4.98952,0,stoparea:30800,null,1,null,null
15516,30000186,"Amsterdam, Geinbrug",52.304426,5.013126,0,stoparea:2738,null,null,B2,null
1523016,30000187,"Amsterdam, Geinbrug",52.304479,5.012774,0,stoparea:2738,null,null,B1,null
680782,30007301,"Amsterdam, Gelderlandplein NO",52.331888,4.879213,0,stoparea:201976,null,1,F,null
652257,30007122,"Amsterdam, Gelderlandplein Nrd.",52.332065,4.876644,0,stoparea:196733,null,0,null,null
652258,30007123,"Amsterdam, Gelderlandplein Nrd.",52.332154,4.876364,0,stoparea:196733,null,0,null,null
652268,30007299,"Amsterdam, Gelderlandplein Oost",52.330954,4.879591,0,stoparea:196741,null,0,null,null
652256,30007300,"Amsterdam, Gelderlandplein Oost",52.330756,4.879373,0,stoparea:196741,null,1,G,null
15329,30000124,"Amsterdam, Geldershoofd",52.324957,4.970913,0,stoparea:2760,null,0,null,null
1379025,30000125,"Amsterdam, Geldershoofd",52.325172,4.970882,0,stoparea:2760,null,0,null,null
359093,57252160,"Amsterdam, Geldershoofd",52.325181,4.970823,0,null,null,1,null,CXX:57252160
75252,30007083,"Amsterdam, Gerrit v.d. Veenstraat",52.349208,4.877357,0,stoparea:25163,null,1,null,null
75251,30007084,"Amsterdam, Gerrit v.d. Veenstraat",52.348866,4.877199,0,stoparea:25163,null,1,null,null
2218926,57140010,"Amsterdam, Gerrit v.d. Veenstraat",52.348794,4.877215,0,stoparea:356148,null,1,null,CXX:57140010
2220252,57140020,"Amsterdam, Gerrit v.d. Veenstraat",52.349415,4.877384,0,stoparea:356148,null,1,null,CXX:57140020
237989,30000146,"Amsterdam, Gooioord",52.320483,4.969063,0,stoparea:2493,null,1,null,null
15269,30000147,"Amsterdam, Gooioord",52.319945,4.969361,0,stoparea:2493,null,1,null,null
1239320,30001139,"Amsterdam, Grasweg",52.388556,4.905079,0,stoparea:177455,null,1,null,null
15411,30004214,"Amsterdam, Griendstraat",52.358345,4.779426,0,stoparea:2717,null,0,null,null
15827,30004215,"Amsterdam, Griendstraat",52.358949,4.779917,0,stoparea:2717,null,0,null,null
15195,30001179,"Amsterdam, Grootzeil",52.408782,4.924273,0,stoparea:2317,null,1,null,null
14835,30001180,"Amsterdam, Grootzeil",52.408185,4.923162,0,stoparea:2317,null,1,null,null
1377869,30000126,"Amsterdam, Grubbehoeve",52.323519,4.976266,0,stoparea:2759,null,1,null,null
15032,30000127,"Amsterdam, Grubbehoeve",52.323857,4.977656,0,stoparea:2759,null,1,null,null
362238,57252220,"Amsterdam, Grubbehoeve",52.323609,4.976338,0,null,null,0,null,CXX:57252220
2219009,57140030,"Amsterdam, Guido Gezellestraat",52.345169,4.882877,0,stoparea:356164,null,0,null,CXX:57140030
2219950,57140040,"Amsterdam, Guido Gezellestraat",52.345159,4.882496,0,stoparea:356164,null,0,null,CXX:57140040
521112,30007200,"Amsterdam, Gustav Mahlerplein",52.336609,4.873628,0,stoparea:165458,null,0,null,null
15370,30000573,"Amsterdam, H.J.E. Wenckebachweg",52.341221,4.919372,0,stoparea:2677,null,0,null,null
15371,30000574,"Amsterdam, H.J.E. Wenckebachweg",52.341284,4.919562,0,stoparea:2677,null,1,null,null
15719,30000347,"Amsterdam, Haardstee",52.311161,4.95104,0,stoparea:2542,null,0,null,null
14620,30000348,"Amsterdam, Haardstee",52.311045,4.951364,0,stoparea:2542,null,1,null,null
1762155,30007050,"Amsterdam, Haarlemmermeerstation",52.348833,4.857445,0,stoparea:2478,null,0,null,null
1962875,30007062,"Amsterdam, Haarlemmermeerstation",52.34922,4.857543,0,stoparea:341528,null,0,null,null
1762161,30007116,"Amsterdam, Haarlemmermeerstation",52.349238,4.857601,0,stoparea:341528,null,0,null,null
1999137,57002170,"Amsterdam, Haarlemmermeerstation",52.349077,4.85778,0,stoparea:344511,null,0,null,CXX:57002170
1999117,57142160,"Amsterdam, Haarlemmermeerstation",52.349012,4.857325,0,stoparea:344511,null,0,null,CXX:57142160
14488,30007044,"Amsterdam, Haarlemmermeerstraat",52.355371,4.850438,0,stoparea:2459,null,1,null,null
14487,30007045,"Amsterdam, Haarlemmermeerstraat",52.355119,4.850236,0,stoparea:2459,null,0,null,null
15692,30002113,"Amsterdam, Haarlemmerplein",52.385159,4.883715,0,stoparea:2468,null,0,null,null
15687,30002114,"Amsterdam, Haarlemmerplein",52.384843,4.88341,0,stoparea:2468,null,1,null,null
1379038,30001130,"Amsterdam, Hagedoornplein",52.387439,4.913596,0,stoparea:2416,null,0,null,null
